Group,feature,n_detected,n_total,Donor,gene_id,order
BA,DonA__EMOJOO_01740,8,8,DonA,EMOJOO_01740,second
BA,DonA__EMOJOO_01745,8,8,DonA,EMOJOO_01745,second
BA,DonA__EMOJOO_01765,8,8,DonA,EMOJOO_01765,second
BA,DonA__EMOJOO_01770,8,8,DonA,EMOJOO_01770,second
BA,DonA__EMOJOO_01775,8,8,DonA,EMOJOO_01775,second
BA,DonA__EMOJOO_01780,8,8,DonA,EMOJOO_01780,second
BA,DonA__EMOJOO_01795,8,8,DonA,EMOJOO_01795,second
BA,DonA__EMOJOO_01800,8,8,DonA,EMOJOO_01800,second
BA,DonA__EMOJOO_01805,8,8,DonA,EMOJOO_01805,second
BA,DonA__EMOJOO_01825,8,8,DonA,EMOJOO_01825,second
BA,DonA__EMOJOO_01830,8,8,DonA,EMOJOO_01830,second
BA,DonA__EMOJOO_01835,8,8,DonA,EMOJOO_01835,second
BA,DonA__EMOJOO_01850,8,8,DonA,EMOJOO_01850,second
BA,DonA__EMOJOO_01875,8,8,DonA,EMOJOO_01875,second
BA,DonA__EMOJOO_01880,8,8,DonA,EMOJOO_01880,second
BA,DonA__EMOJOO_01885,8,8,DonA,EMOJOO_01885,second
BA,DonA__EMOJOO_01895,8,8,DonA,EMOJOO_01895,second
BA,DonA__EMOJOO_01910,8,8,DonA,EMOJOO_01910,second
BA,DonA__EMOJOO_01935,8,8,DonA,EMOJOO_01935,second
BA,DonA__EMOJOO_01955,8,8,DonA,EMOJOO_01955,second
BA,DonA__EMOJOO_01975,8,8,DonA,EMOJOO_01975,second
BA,DonA__EMOJOO_01990,8,8,DonA,EMOJOO_01990,second
BA,DonA__EMOJOO_01995,8,8,DonA,EMOJOO_01995,second
BA,DonA__EMOJOO_02000,8,8,DonA,EMOJOO_02000,second
BA,DonA__EMOJOO_02030,8,8,DonA,EMOJOO_02030,second
BA,DonA__EMOJOO_02040,8,8,DonA,EMOJOO_02040,second
BA,DonA__EMOJOO_02050,8,8,DonA,EMOJOO_02050,second
BA,DonA__EMOJOO_02055,8,8,DonA,EMOJOO_02055,second
BA,DonA__EMOJOO_02060,8,8,DonA,EMOJOO_02060,second
BA,DonA__EMOJOO_02070,8,8,DonA,EMOJOO_02070,second
BA,DonA__EMOJOO_02085,8,8,DonA,EMOJOO_02085,second
BA,DonA__EMOJOO_02090,8,8,DonA,EMOJOO_02090,second
BA,DonA__EMOJOO_02100,8,8,DonA,EMOJOO_02100,second
BA,DonA__EMOJOO_02110,8,8,DonA,EMOJOO_02110,second
BA,DonA__EMOJOO_02130,8,8,DonA,EMOJOO_02130,second
BA,DonA__EMOJOO_02355,8,8,DonA,EMOJOO_02355,second
BA,DonA__EMOJOO_02440,8,8,DonA,EMOJOO_02440,second
BA,DonA__EMOJOO_02515,8,8,DonA,EMOJOO_02515,second
BA,DonA__EMOJOO_03725,8,8,DonA,EMOJOO_03725,second
BA,DonA__EMOJOO_04120,8,8,DonA,EMOJOO_04120,second
BA,DonA__EMOJOO_04685,8,8,DonA,EMOJOO_04685,second
BA,DonA__EMOJOO_04740,8,8,DonA,EMOJOO_04740,second
BA,DonA__EMOJOO_05040,8,8,DonA,EMOJOO_05040,second
BA,DonA__EMOJOO_05075,8,8,DonA,EMOJOO_05075,second
BA,DonA__EMOJOO_05145,8,8,DonA,EMOJOO_05145,second
BA,DonA__EMOJOO_05155,8,8,DonA,EMOJOO_05155,second
BA,DonA__EMOJOO_05295,8,8,DonA,EMOJOO_05295,second
BA,DonA__EMOJOO_06835,8,8,DonA,EMOJOO_06835,second
BA,DonA__EMOJOO_06845,8,8,DonA,EMOJOO_06845,second
BA,DonA__EMOJOO_06850,8,8,DonA,EMOJOO_06850,second
BA,DonA__EMOJOO_06855,8,8,DonA,EMOJOO_06855,second
BA,DonA__EMOJOO_06865,8,8,DonA,EMOJOO_06865,second
BA,DonA__EMOJOO_06870,8,8,DonA,EMOJOO_06870,second
BA,DonA__EMOJOO_06875,8,8,DonA,EMOJOO_06875,second
BA,DonA__EMOJOO_06880,8,8,DonA,EMOJOO_06880,second
BA,DonA__EMOJOO_06895,8,8,DonA,EMOJOO_06895,second
BA,DonA__EMOJOO_06905,8,8,DonA,EMOJOO_06905,second
BA,DonA__EMOJOO_06915,8,8,DonA,EMOJOO_06915,second
BA,DonA__EMOJOO_06920,8,8,DonA,EMOJOO_06920,second
BA,DonA__EMOJOO_06930,8,8,DonA,EMOJOO_06930,second
BA,DonA__EMOJOO_06940,8,8,DonA,EMOJOO_06940,second
BA,DonA__EMOJOO_06945,8,8,DonA,EMOJOO_06945,second
BA,DonA__EMOJOO_06950,8,8,DonA,EMOJOO_06950,second
BA,DonA__EMOJOO_06955,8,8,DonA,EMOJOO_06955,second
BA,DonA__EMOJOO_06960,8,8,DonA,EMOJOO_06960,second
BA,DonA__EMOJOO_06970,8,8,DonA,EMOJOO_06970,second
BA,DonA__EMOJOO_06975,8,8,DonA,EMOJOO_06975,second
BA,DonA__EMOJOO_06980,8,8,DonA,EMOJOO_06980,second
BA,DonA__EMOJOO_06985,8,8,DonA,EMOJOO_06985,second
BA,DonA__EMOJOO_07010,8,8,DonA,EMOJOO_07010,second
BA,DonA__EMOJOO_07015,8,8,DonA,EMOJOO_07015,second
BA,DonA__EMOJOO_07035,8,8,DonA,EMOJOO_07035,second
BA,DonA__EMOJOO_07055,8,8,DonA,EMOJOO_07055,second
BA,DonA__EMOJOO_07065,8,8,DonA,EMOJOO_07065,second
BA,DonA__EMOJOO_07070,8,8,DonA,EMOJOO_07070,second
BA,DonA__EMOJOO_07100,8,8,DonA,EMOJOO_07100,second
BA,DonA__EMOJOO_07105,8,8,DonA,EMOJOO_07105,second
BA,DonA__EMOJOO_07110,8,8,DonA,EMOJOO_07110,second
BA,DonA__EMOJOO_07135,8,8,DonA,EMOJOO_07135,second
BA,DonA__EMOJOO_07150,8,8,DonA,EMOJOO_07150,second
BA,DonA__EMOJOO_07155,8,8,DonA,EMOJOO_07155,second
BA,DonA__EMOJOO_07160,8,8,DonA,EMOJOO_07160,second
BA,DonA__EMOJOO_07165,8,8,DonA,EMOJOO_07165,second
BA,DonA__EMOJOO_07180,8,8,DonA,EMOJOO_07180,second
BA,DonA__EMOJOO_07185,8,8,DonA,EMOJOO_07185,second
BA,DonA__EMOJOO_07200,8,8,DonA,EMOJOO_07200,second
BA,DonA__EMOJOO_07205,8,8,DonA,EMOJOO_07205,second
BA,DonA__EMOJOO_07220,8,8,DonA,EMOJOO_07220,second
BA,DonA__EMOJOO_07225,8,8,DonA,EMOJOO_07225,second
BA,DonA__EMOJOO_07235,8,8,DonA,EMOJOO_07235,second
BA,DonA__EMOJOO_07245,8,8,DonA,EMOJOO_07245,second
BA,DonA__EMOJOO_07250,8,8,DonA,EMOJOO_07250,second
BA,DonA__EMOJOO_07255,8,8,DonA,EMOJOO_07255,second
BA,DonA__EMOJOO_07260,8,8,DonA,EMOJOO_07260,second
BA,DonA__EMOJOO_07275,8,8,DonA,EMOJOO_07275,second
BA,DonA__EMOJOO_07300,8,8,DonA,EMOJOO_07300,second
BA,DonA__EMOJOO_07345,8,8,DonA,EMOJOO_07345,second
BA,DonA__EMOJOO_07355,8,8,DonA,EMOJOO_07355,second
BA,DonA__EMOJOO_07370,8,8,DonA,EMOJOO_07370,second
BA,DonA__EMOJOO_07385,8,8,DonA,EMOJOO_07385,second
BA,DonA__EMOJOO_07390,8,8,DonA,EMOJOO_07390,second
BA,DonA__EMOJOO_07395,8,8,DonA,EMOJOO_07395,second
BA,DonA__EMOJOO_07400,8,8,DonA,EMOJOO_07400,second
BA,DonA__EMOJOO_07410,8,8,DonA,EMOJOO_07410,second
BA,DonA__EMOJOO_07425,8,8,DonA,EMOJOO_07425,second
BA,DonA__EMOJOO_07460,8,8,DonA,EMOJOO_07460,second
BA,DonA__EMOJOO_07470,8,8,DonA,EMOJOO_07470,second
BA,DonA__EMOJOO_07480,8,8,DonA,EMOJOO_07480,second
BA,DonA__EMOJOO_07485,8,8,DonA,EMOJOO_07485,second
BA,DonA__EMOJOO_07495,8,8,DonA,EMOJOO_07495,second
BA,DonA__EMOJOO_07525,8,8,DonA,EMOJOO_07525,second
BA,DonA__EMOJOO_07530,8,8,DonA,EMOJOO_07530,second
BA,DonA__EMOJOO_07535,8,8,DonA,EMOJOO_07535,second
BA,DonA__EMOJOO_07600,8,8,DonA,EMOJOO_07600,second
BA,DonA__EMOJOO_07605,8,8,DonA,EMOJOO_07605,second
BA,DonA__EMOJOO_07610,8,8,DonA,EMOJOO_07610,second
BA,DonA__EMOJOO_07615,8,8,DonA,EMOJOO_07615,second
BA,DonA__EMOJOO_07630,8,8,DonA,EMOJOO_07630,second
BA,DonA__EMOJOO_07640,8,8,DonA,EMOJOO_07640,second
BA,DonA__EMOJOO_07660,8,8,DonA,EMOJOO_07660,second
BA,DonA__EMOJOO_07675,8,8,DonA,EMOJOO_07675,second
BA,DonA__EMOJOO_07690,8,8,DonA,EMOJOO_07690,second
BA,DonA__EMOJOO_07695,8,8,DonA,EMOJOO_07695,second
BA,DonA__EMOJOO_07700,8,8,DonA,EMOJOO_07700,second
BA,DonA__EMOJOO_07710,8,8,DonA,EMOJOO_07710,second
BA,DonA__EMOJOO_07725,8,8,DonA,EMOJOO_07725,second
BA,DonA__EMOJOO_07740,8,8,DonA,EMOJOO_07740,second
BA,DonA__EMOJOO_07755,8,8,DonA,EMOJOO_07755,second
BA,DonA__EMOJOO_07780,8,8,DonA,EMOJOO_07780,second
BA,DonA__EMOJOO_07840,8,8,DonA,EMOJOO_07840,second
BA,DonA__EMOJOO_07855,8,8,DonA,EMOJOO_07855,second
BA,DonA__EMOJOO_07865,8,8,DonA,EMOJOO_07865,second
BA,DonA__EMOJOO_07870,8,8,DonA,EMOJOO_07870,second
BA,DonA__EMOJOO_07875,8,8,DonA,EMOJOO_07875,second
BA,DonA__EMOJOO_07900,8,8,DonA,EMOJOO_07900,second
BA,DonA__EMOJOO_07920,8,8,DonA,EMOJOO_07920,second
BA,DonA__EMOJOO_07935,8,8,DonA,EMOJOO_07935,second
BA,DonA__EMOJOO_07940,8,8,DonA,EMOJOO_07940,second
BA,DonA__EMOJOO_07955,8,8,DonA,EMOJOO_07955,second
BA,DonA__EMOJOO_07960,8,8,DonA,EMOJOO_07960,second
BA,DonA__EMOJOO_07965,8,8,DonA,EMOJOO_07965,second
BA,DonA__EMOJOO_08140,8,8,DonA,EMOJOO_08140,second
BA,DonA__EMOJOO_08630,8,8,DonA,EMOJOO_08630,second
BA,DonA__EMOJOO_1000955,8,8,DonA,EMOJOO_1000955,second
BA,DonA__EMOJOO_1000965,8,8,DonA,EMOJOO_1000965,second
BA,DonA__EMOJOO_1000970,8,8,DonA,EMOJOO_1000970,second
BA,DonA__EMOJOO_1001240,8,8,DonA,EMOJOO_1001240,second
BA,DonA__EMOJOO_1001760,8,8,DonA,EMOJOO_1001760,second
BA,DonA__EMOJOO_1001775,8,8,DonA,EMOJOO_1001775,second
BA,DonA__EMOJOO_1001780,8,8,DonA,EMOJOO_1001780,second
BA,DonA__EMOJOO_1001790,8,8,DonA,EMOJOO_1001790,second
BA,DonA__EMOJOO_1004935,8,8,DonA,EMOJOO_1004935,second
BA,DonA__EMOJOO_1004950,8,8,DonA,EMOJOO_1004950,second
BA,DonA__EMOJOO_1004980,8,8,DonA,EMOJOO_1004980,second
BA,DonA__EMOJOO_1004985,8,8,DonA,EMOJOO_1004985,second
BA,DonA__EMOJOO_1005815,8,8,DonA,EMOJOO_1005815,second
BA,DonA__EMOJOO_1005820,8,8,DonA,EMOJOO_1005820,second
BA,DonA__EMOJOO_1005830,8,8,DonA,EMOJOO_1005830,second
BA,DonA__EMOJOO_1007715,8,8,DonA,EMOJOO_1007715,second
BA,DonA__EMOJOO_1007720,8,8,DonA,EMOJOO_1007720,second
BA,DonA__EMOJOO_1007910,8,8,DonA,EMOJOO_1007910,second
BA,DonA__EMOJOO_1007920,8,8,DonA,EMOJOO_1007920,second
BA,DonA__EMOJOO_1007925,8,8,DonA,EMOJOO_1007925,second
BA,DonA__EMOJOO_1011695,8,8,DonA,EMOJOO_1011695,second
BA,DonA__EMOJOO_1012485,8,8,DonA,EMOJOO_1012485,second
BA,DonA__EMOJOO_1017160,8,8,DonA,EMOJOO_1017160,second
BA,DonA__EMOJOO_1020020,8,8,DonA,EMOJOO_1020020,second
BA,DonA__EMOJOO_1020025,8,8,DonA,EMOJOO_1020025,second
BA,DonA__EMOJOO_1020205,8,8,DonA,EMOJOO_1020205,second
BA,DonA__EMOJOO_1020215,8,8,DonA,EMOJOO_1020215,second
BA,DonA__EMOJOO_1020220,8,8,DonA,EMOJOO_1020220,second
BA,DonA__EMOJOO_1021600,8,8,DonA,EMOJOO_1021600,second
BA,DonA__EMOJOO_1021605,8,8,DonA,EMOJOO_1021605,second
BA,DonA__EMOJOO_1021620,8,8,DonA,EMOJOO_1021620,second
BA,DonA__EMOJOO_1021625,8,8,DonA,EMOJOO_1021625,second
BA,DonA__EMOJOO_1021635,8,8,DonA,EMOJOO_1021635,second
BA,DonA__EMOJOO_1021930,8,8,DonA,EMOJOO_1021930,second
BA,DonA__EMOJOO_1022110,8,8,DonA,EMOJOO_1022110,second
BA,DonA__EMOJOO_1022115,8,8,DonA,EMOJOO_1022115,second
BA,DonA__EMOJOO_1022120,8,8,DonA,EMOJOO_1022120,second
BA,DonA__EMOJOO_1022125,8,8,DonA,EMOJOO_1022125,second
BA,DonA__EMOJOO_1022130,8,8,DonA,EMOJOO_1022130,second
BA,DonA__EMOJOO_1022185,8,8,DonA,EMOJOO_1022185,second
BA,DonA__EMOJOO_1022520,8,8,DonA,EMOJOO_1022520,second
BA,DonA__EMOJOO_1022870,8,8,DonA,EMOJOO_1022870,second
BA,DonA__EMOJOO_1023785,8,8,DonA,EMOJOO_1023785,second
BA,DonA__EMOJOO_1023790,8,8,DonA,EMOJOO_1023790,second
BA,DonA__EMOJOO_1024430,8,8,DonA,EMOJOO_1024430,second
BA,DonA__EMOJOO_1024440,8,8,DonA,EMOJOO_1024440,second
BA,DonA__EMOJOO_1024455,8,8,DonA,EMOJOO_1024455,second
BA,DonA__EMOJOO_1024460,8,8,DonA,EMOJOO_1024460,second
BA,DonA__EMOJOO_1024470,8,8,DonA,EMOJOO_1024470,second
BA,DonA__EMOJOO_1024475,8,8,DonA,EMOJOO_1024475,second
BA,DonA__EMOJOO_1024485,8,8,DonA,EMOJOO_1024485,second
BA,DonA__EMOJOO_1024490,8,8,DonA,EMOJOO_1024490,second
BA,DonA__EMOJOO_1027440,8,8,DonA,EMOJOO_1027440,second
BA,DonA__EMOJOO_1027450,8,8,DonA,EMOJOO_1027450,second
BA,DonA__EMOJOO_1027460,8,8,DonA,EMOJOO_1027460,second
BA,DonA__EMOJOO_1028065,8,8,DonA,EMOJOO_1028065,second
BA,DonA__EMOJOO_1031210,8,8,DonA,EMOJOO_1031210,second
BA,DonA__EMOJOO_1031405,8,8,DonA,EMOJOO_1031405,second
BA,DonA__EMOJOO_1031410,8,8,DonA,EMOJOO_1031410,second
BA,DonA__EMOJOO_1031415,8,8,DonA,EMOJOO_1031415,second
BA,DonA__EMOJOO_1031420,8,8,DonA,EMOJOO_1031420,second
BA,DonA__EMOJOO_1034185,8,8,DonA,EMOJOO_1034185,second
BA,DonA__EMOJOO_1035425,8,8,DonA,EMOJOO_1035425,second
BA,DonA__EMOJOO_1037665,8,8,DonA,EMOJOO_1037665,second
BA,DonA__EMOJOO_1038415,8,8,DonA,EMOJOO_1038415,second
BA,DonA__EMOJOO_1038420,8,8,DonA,EMOJOO_1038420,second
BA,DonA__EMOJOO_1038425,8,8,DonA,EMOJOO_1038425,second
BA,DonA__EMOJOO_103895,8,8,DonA,EMOJOO_103895,second
BA,DonA__EMOJOO_103950,8,8,DonA,EMOJOO_103950,second
BA,DonA__EMOJOO_103960,8,8,DonA,EMOJOO_103960,second
BA,DonA__EMOJOO_104020,8,8,DonA,EMOJOO_104020,second
BA,DonA__EMOJOO_1040305,8,8,DonA,EMOJOO_1040305,second
BA,DonA__EMOJOO_1040310,8,8,DonA,EMOJOO_1040310,second
BA,DonA__EMOJOO_1040315,8,8,DonA,EMOJOO_1040315,second
BA,DonA__EMOJOO_1041295,8,8,DonA,EMOJOO_1041295,second
BA,DonA__EMOJOO_1041325,8,8,DonA,EMOJOO_1041325,second
BA,DonA__EMOJOO_1041555,8,8,DonA,EMOJOO_1041555,second
BA,DonA__EMOJOO_1042720,8,8,DonA,EMOJOO_1042720,second
BA,DonA__EMOJOO_1043125,8,8,DonA,EMOJOO_1043125,second
BA,DonA__EMOJOO_1043140,8,8,DonA,EMOJOO_1043140,second
BA,DonA__EMOJOO_1046120,8,8,DonA,EMOJOO_1046120,second
BA,DonA__EMOJOO_1047270,8,8,DonA,EMOJOO_1047270,second
BA,DonA__EMOJOO_1047275,8,8,DonA,EMOJOO_1047275,second
BA,DonA__EMOJOO_1047280,8,8,DonA,EMOJOO_1047280,second
BA,DonA__EMOJOO_1047285,8,8,DonA,EMOJOO_1047285,second
BA,DonA__EMOJOO_1047290,8,8,DonA,EMOJOO_1047290,second
BA,DonA__EMOJOO_1047295,8,8,DonA,EMOJOO_1047295,second
BA,DonA__EMOJOO_1048025,8,8,DonA,EMOJOO_1048025,second
BA,DonA__EMOJOO_1048555,8,8,DonA,EMOJOO_1048555,second
BA,DonA__EMOJOO_104945,8,8,DonA,EMOJOO_104945,second
BA,DonA__EMOJOO_105015,8,8,DonA,EMOJOO_105015,second
BA,DonA__EMOJOO_1050330,8,8,DonA,EMOJOO_1050330,second
BA,DonA__EMOJOO_1050340,8,8,DonA,EMOJOO_1050340,second
BA,DonA__EMOJOO_1050345,8,8,DonA,EMOJOO_1050345,second
BA,DonA__EMOJOO_1050555,8,8,DonA,EMOJOO_1050555,second
BA,DonA__EMOJOO_105090,8,8,DonA,EMOJOO_105090,second
BA,DonA__EMOJOO_105095,8,8,DonA,EMOJOO_105095,second
BA,DonA__EMOJOO_105255,8,8,DonA,EMOJOO_105255,second
BA,DonA__EMOJOO_1054675,8,8,DonA,EMOJOO_1054675,second
BA,DonA__EMOJOO_1054680,8,8,DonA,EMOJOO_1054680,second
BA,DonA__EMOJOO_1055055,8,8,DonA,EMOJOO_1055055,second
BA,DonA__EMOJOO_1055820,8,8,DonA,EMOJOO_1055820,second
BA,DonA__EMOJOO_1055825,8,8,DonA,EMOJOO_1055825,second
BA,DonA__EMOJOO_1055830,8,8,DonA,EMOJOO_1055830,second
BA,DonA__EMOJOO_1055835,8,8,DonA,EMOJOO_1055835,second
BA,DonA__EMOJOO_1055840,8,8,DonA,EMOJOO_1055840,second
BA,DonA__EMOJOO_1055845,8,8,DonA,EMOJOO_1055845,second
BA,DonA__EMOJOO_1055850,8,8,DonA,EMOJOO_1055850,second
BA,DonA__EMOJOO_1055855,8,8,DonA,EMOJOO_1055855,second
BA,DonA__EMOJOO_1058920,8,8,DonA,EMOJOO_1058920,second
BA,DonA__EMOJOO_1059865,8,8,DonA,EMOJOO_1059865,second
BA,DonA__EMOJOO_1060440,8,8,DonA,EMOJOO_1060440,second
BA,DonA__EMOJOO_1061165,8,8,DonA,EMOJOO_1061165,second
BA,DonA__EMOJOO_1061175,8,8,DonA,EMOJOO_1061175,second
BA,DonA__EMOJOO_1061180,8,8,DonA,EMOJOO_1061180,second
BA,DonA__EMOJOO_1062300,8,8,DonA,EMOJOO_1062300,second
BA,DonA__EMOJOO_1062695,8,8,DonA,EMOJOO_1062695,second
BA,DonA__EMOJOO_1064735,8,8,DonA,EMOJOO_1064735,second
BA,DonA__EMOJOO_1065685,8,8,DonA,EMOJOO_1065685,second
BA,DonA__EMOJOO_1065690,8,8,DonA,EMOJOO_1065690,second
BA,DonA__EMOJOO_1065695,8,8,DonA,EMOJOO_1065695,second
BA,DonA__EMOJOO_1066735,8,8,DonA,EMOJOO_1066735,second
BA,DonA__EMOJOO_1066945,8,8,DonA,EMOJOO_1066945,second
BA,DonA__EMOJOO_1069355,8,8,DonA,EMOJOO_1069355,second
BA,DonA__EMOJOO_1069360,8,8,DonA,EMOJOO_1069360,second
BA,DonA__EMOJOO_1069945,8,8,DonA,EMOJOO_1069945,second
BA,DonA__EMOJOO_1071965,8,8,DonA,EMOJOO_1071965,second
BA,DonA__EMOJOO_1073980,8,8,DonA,EMOJOO_1073980,second
BA,DonA__EMOJOO_1074240,8,8,DonA,EMOJOO_1074240,second
BA,DonA__EMOJOO_1078285,8,8,DonA,EMOJOO_1078285,second
BA,DonA__EMOJOO_1078290,8,8,DonA,EMOJOO_1078290,second
BA,DonA__EMOJOO_1081775,8,8,DonA,EMOJOO_1081775,second
BA,DonA__EMOJOO_1082070,8,8,DonA,EMOJOO_1082070,second
BA,DonA__EMOJOO_1082730,8,8,DonA,EMOJOO_1082730,second
BA,DonA__EMOJOO_1083110,8,8,DonA,EMOJOO_1083110,second
BA,DonA__EMOJOO_1084370,8,8,DonA,EMOJOO_1084370,second
BA,DonA__EMOJOO_1085530,8,8,DonA,EMOJOO_1085530,second
BA,DonA__EMOJOO_1086940,8,8,DonA,EMOJOO_1086940,second
BA,DonA__EMOJOO_1086955,8,8,DonA,EMOJOO_1086955,second
BA,DonA__EMOJOO_1088070,8,8,DonA,EMOJOO_1088070,second
BA,DonA__EMOJOO_1090265,8,8,DonA,EMOJOO_1090265,second
BA,DonA__EMOJOO_1095225,8,8,DonA,EMOJOO_1095225,second
BA,DonA__EMOJOO_1098710,8,8,DonA,EMOJOO_1098710,second
BA,DonA__EMOJOO_1098715,8,8,DonA,EMOJOO_1098715,second
BA,DonA__EMOJOO_1098855,8,8,DonA,EMOJOO_1098855,second
BA,DonA__EMOJOO_1098860,8,8,DonA,EMOJOO_1098860,second
BA,DonA__EMOJOO_1098865,8,8,DonA,EMOJOO_1098865,second
BA,DonA__EMOJOO_1098870,8,8,DonA,EMOJOO_1098870,second
BA,DonA__EMOJOO_1098875,8,8,DonA,EMOJOO_1098875,second
BA,DonA__EMOJOO_1101690,8,8,DonA,EMOJOO_1101690,second
BA,DonA__EMOJOO_1102185,8,8,DonA,EMOJOO_1102185,second
BA,DonA__EMOJOO_1102195,8,8,DonA,EMOJOO_1102195,second
BA,DonA__EMOJOO_1103595,8,8,DonA,EMOJOO_1103595,second
BA,DonA__EMOJOO_1103600,8,8,DonA,EMOJOO_1103600,second
BA,DonA__EMOJOO_1104755,8,8,DonA,EMOJOO_1104755,second
BA,DonA__EMOJOO_1104760,8,8,DonA,EMOJOO_1104760,second
BA,DonA__EMOJOO_1106125,8,8,DonA,EMOJOO_1106125,second
BA,DonA__EMOJOO_1107200,8,8,DonA,EMOJOO_1107200,second
BA,DonA__EMOJOO_1107760,8,8,DonA,EMOJOO_1107760,second
BA,DonA__EMOJOO_1108055,8,8,DonA,EMOJOO_1108055,second
BA,DonA__EMOJOO_1108060,8,8,DonA,EMOJOO_1108060,second
BA,DonA__EMOJOO_1108065,8,8,DonA,EMOJOO_1108065,second
BA,DonA__EMOJOO_1108070,8,8,DonA,EMOJOO_1108070,second
BA,DonA__EMOJOO_1108075,8,8,DonA,EMOJOO_1108075,second
BA,DonA__EMOJOO_1108080,8,8,DonA,EMOJOO_1108080,second
BA,DonA__EMOJOO_1108085,8,8,DonA,EMOJOO_1108085,second
BA,DonA__EMOJOO_1108090,8,8,DonA,EMOJOO_1108090,second
BA,DonA__EMOJOO_1108100,8,8,DonA,EMOJOO_1108100,second
BA,DonA__EMOJOO_1109935,8,8,DonA,EMOJOO_1109935,second
BA,DonA__EMOJOO_1110435,8,8,DonA,EMOJOO_1110435,second
BA,DonA__EMOJOO_1111140,8,8,DonA,EMOJOO_1111140,second
BA,DonA__EMOJOO_1111825,8,8,DonA,EMOJOO_1111825,second
BA,DonA__EMOJOO_1112150,8,8,DonA,EMOJOO_1112150,second
BA,DonA__EMOJOO_1112155,8,8,DonA,EMOJOO_1112155,second
BA,DonA__EMOJOO_1112160,8,8,DonA,EMOJOO_1112160,second
BA,DonA__EMOJOO_1112165,8,8,DonA,EMOJOO_1112165,second
BA,DonA__EMOJOO_1115615,8,8,DonA,EMOJOO_1115615,second
BA,DonA__EMOJOO_1115630,8,8,DonA,EMOJOO_1115630,second
BA,DonA__EMOJOO_1115835,8,8,DonA,EMOJOO_1115835,second
BA,DonA__EMOJOO_1115840,8,8,DonA,EMOJOO_1115840,second
BA,DonA__EMOJOO_1115890,8,8,DonA,EMOJOO_1115890,second
BA,DonA__EMOJOO_1115895,8,8,DonA,EMOJOO_1115895,second
BA,DonA__EMOJOO_111860,8,8,DonA,EMOJOO_111860,second
BA,DonA__EMOJOO_111865,8,8,DonA,EMOJOO_111865,second
BA,DonA__EMOJOO_111875,8,8,DonA,EMOJOO_111875,second
BA,DonA__EMOJOO_111880,8,8,DonA,EMOJOO_111880,second
BA,DonA__EMOJOO_111885,8,8,DonA,EMOJOO_111885,second
BA,DonA__EMOJOO_111890,8,8,DonA,EMOJOO_111890,second
BA,DonA__EMOJOO_111895,8,8,DonA,EMOJOO_111895,second
BA,DonA__EMOJOO_111900,8,8,DonA,EMOJOO_111900,second
BA,DonA__EMOJOO_111905,8,8,DonA,EMOJOO_111905,second
BA,DonA__EMOJOO_111910,8,8,DonA,EMOJOO_111910,second
BA,DonA__EMOJOO_111915,8,8,DonA,EMOJOO_111915,second
BA,DonA__EMOJOO_111920,8,8,DonA,EMOJOO_111920,second
BA,DonA__EMOJOO_111930,8,8,DonA,EMOJOO_111930,second
BA,DonA__EMOJOO_111940,8,8,DonA,EMOJOO_111940,second
BA,DonA__EMOJOO_111945,8,8,DonA,EMOJOO_111945,second
BA,DonA__EMOJOO_111950,8,8,DonA,EMOJOO_111950,second
BA,DonA__EMOJOO_111955,8,8,DonA,EMOJOO_111955,second
BA,DonA__EMOJOO_111960,8,8,DonA,EMOJOO_111960,second
BA,DonA__EMOJOO_111965,8,8,DonA,EMOJOO_111965,second
BA,DonA__EMOJOO_111970,8,8,DonA,EMOJOO_111970,second
BA,DonA__EMOJOO_111975,8,8,DonA,EMOJOO_111975,second
BA,DonA__EMOJOO_111980,8,8,DonA,EMOJOO_111980,second
BA,DonA__EMOJOO_111985,8,8,DonA,EMOJOO_111985,second
BA,DonA__EMOJOO_111990,8,8,DonA,EMOJOO_111990,second
BA,DonA__EMOJOO_111995,8,8,DonA,EMOJOO_111995,second
BA,DonA__EMOJOO_112000,8,8,DonA,EMOJOO_112000,second
BA,DonA__EMOJOO_112010,8,8,DonA,EMOJOO_112010,second
BA,DonA__EMOJOO_112015,8,8,DonA,EMOJOO_112015,second
BA,DonA__EMOJOO_112020,8,8,DonA,EMOJOO_112020,second
BA,DonA__EMOJOO_112030,8,8,DonA,EMOJOO_112030,second
BA,DonA__EMOJOO_112040,8,8,DonA,EMOJOO_112040,second
BA,DonA__EMOJOO_112065,8,8,DonA,EMOJOO_112065,second
BA,DonA__EMOJOO_112075,8,8,DonA,EMOJOO_112075,second
BA,DonA__EMOJOO_112095,8,8,DonA,EMOJOO_112095,second
BA,DonA__EMOJOO_112100,8,8,DonA,EMOJOO_112100,second
BA,DonA__EMOJOO_112105,8,8,DonA,EMOJOO_112105,second
BA,DonA__EMOJOO_112110,8,8,DonA,EMOJOO_112110,second
BA,DonA__EMOJOO_112125,8,8,DonA,EMOJOO_112125,second
BA,DonA__EMOJOO_112130,8,8,DonA,EMOJOO_112130,second
BA,DonA__EMOJOO_112135,8,8,DonA,EMOJOO_112135,second
BA,DonA__EMOJOO_112140,8,8,DonA,EMOJOO_112140,second
BA,DonA__EMOJOO_112145,8,8,DonA,EMOJOO_112145,second
BA,DonA__EMOJOO_112150,8,8,DonA,EMOJOO_112150,second
